V1 V2 V3 V4 V5 V6 V7 V8 V9 V10 V11 V12
seq_21241 SWKY01000163.1 72.844 777 170 35 1788 2551 981965 982713 1.58e-59 237
seq_21241 SWKY01000163.1 72.127 879 192 44 1958 2811 981966 982816 3.42e-56 226
seq_21241 SWKY01000163.1 72.338 770 171 34 1934 2683 981966 982713 2.66e-52 213
seq_21241 SWKY01000163.1 73.016 693 147 32 2103 2776 982063 982734 1.24e-50 207
seq_21241 SWKY01000163.1 84.337 83 9 4 132 214 242810 242732 1.01e-11 78.7
seq_21241 SWKY01001511.1 73.396 2353 503 103 513 2827 18704 16437 0 782
seq_21241 SWKY01001511.1 73.58 2271 471 97 513 2723 19171 16970 0 769
seq_21241 SWKY01001511.1 72.987 2484 533 105 516 2962 18773 16391 0 760
seq_21241 SWKY01001511.1 74.655 1882 371 90 883 2731 19029 17221 0 743
seq_21241 SWKY01001511.1 74.702 1763 372 72 1080 2825 18692 16987 0 725
seq_21241 SWKY01001511.1 73.064 2350 490 107 518 2800 18911 16638 0 717
seq_21241 SWKY01001511.1 74.009 1943 411 74 864 2767 19119 17232 0 713
seq_21241 SWKY01001511.1 73.891 1961 417 83 775 2706 19641 17747 0 706
seq_21241 SWKY01001511.1 74.463 1817 367 80 1031 2820 18693 16947 0 702
seq_21241 SWKY01001511.1 73.958 1847 381 77 928 2753 19514 17747 0 664
seq_21241 SWKY01001511.1 71.694 431 103 16 205 624 16623 16201 4.65e-20 106
seq_21241 SWKY01000330.1 75.226 1772 360 72 873 2621 505759 504044 0 776
seq_21241 SWKY01000330.1 76.179 1591 284 69 1239 2798 505885 504359 0 760
seq_21241 SWKY01000330.1 75.217 1727 348 61 894 2591 505702 504027 0 750
seq_21241 SWKY01000330.1 74.318 1943 395 80 592 2505 505881 504014 0 747
seq_21241 SWKY01000330.1 75.071 1749 352 68 902 2619 505766 504071 0 741
seq_21241 SWKY01000330.1 75.535 1541 314 59 1311 2829 505885 504386 0 706
seq_21241 SWKY01000330.1 73.748 1897 425 62 564 2441 505837 503995 0 697
seq_21241 SWKY01000330.1 74.487 1803 345 88 455 2204 505767 504027 0 693
seq_21241 SWKY01000330.1 73.552 1951 431 71 540 2465 505885 503995 0 686
seq_21241 SWKY01000330.1 75.596 1385 280 53 1594 2959 505784 504439 0 641
seq_21241 SWKY01000330.1 73.86 1798 367 77 514 2276 505756 504027 1.03e-180 640
seq_21241 SWKY01000330.1 73.236 893 198 30 387 1252 36950 36072 7.15e-78 298
seq_21241 SWKY01000330.1 71.252 1214 269 68 916 2094 542133 540965 1.22e-60 241
seq_21241 SWKY01001163.1 74.799 1865 384 59 210 2040 6393 8205 0 774
seq_21241 SWKY01000393.1 77.515 1312 233 41 1029 2297 473857 472565 0 741
seq_21241 SWKY01000303.1 77.675 1187 217 35 1863 3026 459617 460778 0 688
seq_21241 SWKY01000303.1 77.879 1103 204 31 1887 2976 459617 460692 0 658
seq_21241 SWKY01000303.1 76.652 1135 225 29 1911 3026 459617 460730 4.87e-169 601
seq_21241 SWKY01000303.1 76.719 829 156 24 2152 2962 459617 460426 8.74e-117 427
seq_21241 SWKY01000303.1 76.733 808 145 33 2176 2962 459617 460402 8.8e-112 411
seq_21241 SWKY01000303.1 77.168 346 66 12 2036 2375 645933 645595 7.46e-48 198
seq_21241 SWKY01000303.1 75.723 346 72 11 1891 2231 645933 645595 4.52e-40 172
seq_21241 SWKY01000303.1 75.723 346 72 11 1867 2207 645933 645595 4.52e-40 172
seq_21241 SWKY01000303.1 74.792 361 80 10 1819 2175 645933 645580 9.79e-37 161
seq_21241 SWKY01000303.1 75.529 331 69 11 1858 2183 645918 645595 9.79e-37 161
seq_21241 SWKY01000303.1 75.38 329 71 10 2011 2335 645933 645611 3.52e-36 159
seq_21241 SWKY01000303.1 76.106 339 62 10 2396 2732 645933 645612 3.52e-36 159
seq_21241 SWKY01000303.1 74.855 346 75 11 1795 2135 645933 645595 1.64e-34 154
seq_21241 SWKY01000303.1 76.596 282 59 6 1254 1534 645933 645658 7.62e-33 148
seq_21241 SWKY01000303.1 74.927 343 74 12 1558 1894 645931 645595 2.74e-32 147
seq_21241 SWKY01000303.1 76.4 250 55 4 1399 1647 645933 645687 7.68e-28 132
seq_21241 SWKY01000303.1 78.035 173 33 5 2640 2809 645848 645678 1.67e-19 104
seq_21241 SWKY01000303.1 81.633 98 18 0 2635 2732 645901 645804 7.84e-13 82.4
seq_21241 SWKY01000303.1 84.615 78 11 1 152 228 387495 387418 3.65e-11 76.8
seq_21241 SWKY01000029.1 77.048 1172 235 32 1110 2261 8637587 8638744 0 652
seq_21241 SWKY01000029.1 72.661 1646 348 76 1214 2808 6886252 6887846 2.4e-127 462
seq_21241 SWKY01000029.1 71.564 2103 468 107 771 2815 6885859 6887889 8.62e-127 460
seq_21241 SWKY01000029.1 72.19 1744 389 78 1114 2814 6886318 6888008 4.01e-125 455
seq_21241 SWKY01000029.1 70.975 2522 548 129 339 2770 6885075 6887502 1.87e-123 449
seq_21241 SWKY01000029.1 72 1775 403 79 1225 2957 6884959 6886681 6.71e-123 448
seq_21241 SWKY01000029.1 72.444 1604 356 77 1221 2789 6886524 6888076 3.12e-121 442
seq_21241 SWKY01000029.1 72.239 1675 372 83 1128 2766 6886391 6888008 1.12e-120 440
seq_21241 SWKY01000029.1 71.755 1880 421 89 936 2767 6886217 6888034 4.04e-120 438
seq_21241 SWKY01000029.1 71.625 1815 428 70 1013 2790 6886244 6888008 8.74e-117 427
seq_21241 SWKY01000029.1 72 1725 383 81 1134 2814 6886244 6887912 8.74e-117 427
seq_21241 SWKY01000029.1 71.798 1780 399 85 888 2620 6885809 6887532 1.46e-114 420
seq_21241 SWKY01000029.1 72.364 1603 341 74 1193 2740 6886520 6888075 5.26e-114 418
seq_21241 SWKY01000029.1 71.698 1908 405 95 953 2790 6885537 6887379 1.89e-113 416
seq_21241 SWKY01000029.1 71.82 1753 394 84 1029 2740 6884956 6886649 6.81e-113 414
seq_21241 SWKY01000029.1 71.69 1805 406 84 1020 2780 6886540 6888283 2.45e-112 412
seq_21241 SWKY01000029.1 70.746 2345 537 116 515 2786 6884983 6887251 8.8e-112 411
seq_21241 SWKY01000029.1 70.735 2286 536 113 518 2738 6885034 6887251 8.8e-112 411
seq_21241 SWKY01000029.1 71.818 1760 389 87 1111 2813 6885060 6886769 8.8e-112 411
seq_21241 SWKY01000029.1 71.755 1795 391 93 1080 2817 6885739 6887474 3.17e-111 409
seq_21241 SWKY01000029.1 71.946 1768 367 100 1117 2825 6885533 6887230 1.14e-110 407
seq_21241 SWKY01000029.1 71.889 1768 371 98 1075 2792 6885782 6887473 1.47e-109 403
seq_21241 SWKY01000029.1 72.458 1416 306 74 1118 2502 7717468 7716106 5.34e-104 385
seq_21241 SWKY01000029.1 71.107 2042 448 108 931 2921 6885298 6887248 2.48e-102 379
seq_21241 SWKY01000029.1 71.391 1517 367 57 1208 2699 7717461 7715987 9.06e-92 344
seq_21241 SWKY01000029.1 73.402 970 212 37 1655 2602 10168792 10167847 9.12e-87 327
seq_21241 SWKY01000029.1 70.985 1706 383 95 1108 2766 7720385 7718745 7.1e-83 315
seq_21241 SWKY01000029.1 70.933 1672 389 76 1128 2740 10168753 10167120 7.1e-83 315
seq_21241 SWKY01000029.1 70.974 1633 377 72 1113 2703 7717687 7716110 3.3e-81 309
seq_21241 SWKY01000029.1 70.71 1789 417 94 1067 2817 7720436 7718717 3.3e-81 309
seq_21241 SWKY01000029.1 70.692 1764 390 95 1024 2751 7720038 7718366 5.57e-74 285
seq_21241 SWKY01000029.1 70.436 1698 413 67 1146 2782 10168783 10167114 7.2e-73 281
seq_21241 SWKY01000029.1 70.202 1735 444 62 1028 2726 7718119 7716422 2.59e-72 279
seq_21241 SWKY01000029.1 71.417 1263 287 54 1384 2613 10168787 10167566 1.21e-70 274
seq_21241 SWKY01000029.1 70.662 1510 368 65 1338 2821 7717763 7716303 4.33e-70 272
seq_21241 SWKY01000029.1 70.469 1727 401 79 1027 2695 10168793 10167118 4.33e-70 272
seq_21241 SWKY01000029.1 72.468 948 218 32 1787 2719 10168779 10167860 4.33e-70 272
seq_21241 SWKY01000029.1 70.209 1863 441 87 937 2740 7718888 7717081 1.56e-69 270
seq_21241 SWKY01000029.1 70.574 1706 387 86 1063 2723 7720469 7718834 1.56e-69 270
seq_21241 SWKY01000029.1 72.652 969 193 43 1859 2797 10168779 10167853 7.25e-68 265
seq_21241 SWKY01000029.1 71.946 966 237 31 1253 2201 10168808 10167860 9.38e-67 261
seq_21241 SWKY01000029.1 70.656 1479 348 67 1076 2512 10168374 10166940 1.21e-65 257
seq_21241 SWKY01000029.1 70.263 1594 394 67 1250 2805 7720459 7718908 2.03e-63 250
seq_21241 SWKY01000029.1 70.801 1411 322 64 1141 2514 10168475 10167118 2.03e-63 250
seq_21241 SWKY01000029.1 71.532 966 246 22 1274 2225 10168810 10167860 3.4e-61 243
seq_21241 SWKY01000029.1 70.006 1697 417 72 1081 2728 7718793 7717140 4.4e-60 239
seq_21241 SWKY01000029.1 69.778 1714 447 56 1076 2760 7718011 7716340 1.58e-59 237
seq_21241 SWKY01000029.1 72.414 870 189 43 1884 2732 7717423 7716584 5.69e-59 235
seq_21241 SWKY01000029.1 69.891 1654 418 72 1146 2771 7718122 7716521 2.65e-57 230
seq_21241 SWKY01000029.1 71.643 931 223 29 1811 2727 10168779 10167876 3.42e-56 226
seq_21241 SWKY01000029.1 70.713 1178 289 47 1600 2753 7717468 7716323 1.59e-54 220
seq_21241 SWKY01000029.1 71.194 1097 244 53 1120 2169 10168185 10167114 2.06e-53 217
seq_21241 SWKY01000029.1 75.63 476 87 18 2122 2579 4054510 4054046 3.45e-51 209
seq_21241 SWKY01000029.1 75.745 470 84 18 2101 2551 4054507 4054049 3.45e-51 209
seq_21241 SWKY01000029.1 71.412 878 216 31 1868 2731 7720347 7719491 1.24e-50 207
seq_21241 SWKY01000029.1 71.474 950 211 48 2042 2951 10168789 10167860 1.24e-50 207
seq_21241 SWKY01000029.1 72.713 656 153 25 1848 2493 7720438 7719799 4.46e-50 206
seq_21241 SWKY01000029.1 69.682 1636 408 66 1140 2731 7718200 7716609 2.07e-48 200
seq_21241 SWKY01000029.1 75.632 435 84 12 2138 2559 4054542 4054117 2.68e-47 196
seq_21241 SWKY01000029.1 74.291 494 107 13 1574 2058 4054542 4054060 3.47e-46 193
seq_21241 SWKY01000029.1 73.603 519 108 17 1897 2408 4054542 4054046 7.51e-43 182
seq_21241 SWKY01000029.1 74.021 485 99 16 1882 2360 4054509 4054046 7.51e-43 182
seq_21241 SWKY01000029.1 73.868 486 100 15 1905 2384 4054510 4054046 9.72e-42 178
seq_21241 SWKY01000029.1 73.717 487 99 18 1689 2168 4054510 4054046 4.52e-40 172
seq_21241 SWKY01000029.1 73.795 477 103 17 1485 1951 4054510 4054046 5.85e-39 169
seq_21241 SWKY01000029.1 72.973 518 113 15 1945 2456 4054542 4054046 2.72e-37 163
seq_21241 SWKY01000029.1 73.373 507 107 23 1386 1879 4054537 4054046 2.72e-37 163
seq_21241 SWKY01000029.1 79.283 251 24 15 1 230 4062427 4062184 1.64e-34 154
seq_21241 SWKY01000029.1 81.967 183 29 4 894 1074 5978743 5978563 5.89e-34 152
seq_21241 SWKY01000029.1 86.957 115 14 1 118 231 4813420 4813306 9.93e-27 128
seq_21241 SWKY01000029.1 77.033 209 40 8 2391 2597 8606682 8606884 2.78e-22 113
seq_21241 SWKY01000029.1 77.249 189 37 6 2640 2825 4054510 4054325 4.65e-20 106
seq_21241 SWKY01000029.1 82.653 98 13 4 2867 2962 4054516 4054421 2.18e-13 84.2
seq_21241 SWKY01000029.1 76.712 146 28 6 2656 2798 4054542 4054400 3.65e-11 76.8
seq_21241 SWKY01000029.1 72.628 274 51 21 805 1058 10011942 10012211 6.1e-09 69.4
seq_21241 SWKY01000029.1 91.489 47 4 0 514 560 6696117 6696163 7.9e-08 65.8
seq_21241 SWKY01000247.1 75.988 1316 267 40 387 1684 753747 752463 0 643
seq_21241 SWKY01000239.1 73.653 1875 376 82 1128 2945 674828 676641 1.04e-175 623
seq_21241 SWKY01000239.1 70.325 1567 394 54 1045 2588 558438 559956 9.38e-67 261
seq_21241 SWKY01000239.1 70.233 944 213 43 1887 2811 558845 559739 7.68e-28 132
seq_21241 SWKY01000239.1 86.111 108 9 2 123 228 871352 871249 1e-21 111
seq_21241 SWKY01000299.1 72.979 1917 371 111 902 2731 293424 295280 8.32e-152 544
seq_21241 SWKY01000299.1 71.742 2371 514 118 514 2801 293602 295899 8.32e-152 544
seq_21241 SWKY01000299.1 72.959 1886 369 109 864 2701 293626 295418 1.8e-148 532
seq_21241 SWKY01000299.1 71.47 2387 528 115 520 2831 293585 295893 6.52e-143 514
seq_21241 SWKY01000299.1 72.263 1900 412 86 902 2753 294684 296516 3.06e-136 492
seq_21241 SWKY01000299.1 72.029 1809 388 95 863 2607 294141 295895 4.04e-120 438
seq_21241 SWKY01000299.1 72.457 1583 346 69 1041 2594 294752 296273 1.88e-118 433
seq_21241 SWKY01000299.1 72.589 1649 325 87 1117 2730 294683 296239 2.43e-117 429
seq_21241 SWKY01000299.1 71.302 1913 441 89 829 2703 294683 296525 5.3e-109 401
seq_21241 SWKY01000299.1 71.898 1644 359 76 1080 2678 294310 295895 1.15e-105 390
seq_21241 SWKY01000358.1 75.179 1257 248 55 1714 2956 523666 524872 2.99e-151 542
seq_21241 SWKY01000358.1 70.47 1893 435 82 1008 2827 24674 22833 3.33e-76 292
seq_21241 SWKY01001131.1 73.405 1583 348 63 1075 2620 86496 88042 1.8e-148 532
seq_21241 SWKY01001131.1 73.214 1512 328 66 1032 2502 86571 88046 1.42e-134 486
seq_21241 SWKY01001131.1 72.896 1509 347 51 1147 2623 86495 87973 1.11e-130 473
seq_21241 SWKY01001131.1 73.113 1272 278 47 1189 2429 86808 88046 4.1e-110 405
seq_21241 SWKY01001131.1 72.921 1311 279 56 1665 2942 86496 87763 8.87e-107 394
seq_21241 SWKY01001131.1 73.857 1094 225 41 1654 2731 86555 87603 1.92e-103 383
seq_21241 SWKY01001131.1 72.28 1259 296 51 788 2020 86815 88046 3.26e-91 342
seq_21241 SWKY01001131.1 72.539 1158 265 46 944 2069 86839 87975 7.05e-88 331
seq_21241 SWKY01001131.1 72.647 1126 244 45 1115 2209 86950 88042 1.18e-85 324
seq_21241 SWKY01001131.1 72.462 1133 257 42 1858 2962 86497 87602 1.53e-84 320
seq_21241 SWKY01001131.1 70.837 1255 301 51 714 1948 86837 88046 1.22e-60 241
seq_21241 SWKY01000223.1 72.375 1857 435 62 1001 2820 704994 706809 3.01e-146 525
seq_21241 SWKY01000223.1 92.222 270 17 3 120 387 528023 528290 1.92e-103 383
seq_21241 SWKY01000223.1 91.882 271 17 4 120 387 523627 523895 8.93e-102 377
seq_21241 SWKY01000223.1 72.239 1322 285 63 1133 2412 530166 531447 3.26e-91 342
seq_21241 SWKY01000223.1 71.391 1510 343 76 1262 2730 529978 531439 4.24e-85 322
seq_21241 SWKY01000223.1 70.87 1713 401 80 1109 2761 529773 531447 5.49e-84 318
seq_21241 SWKY01000223.1 71.296 1505 329 77 1258 2708 529999 531454 1.99e-78 300
seq_21241 SWKY01000223.1 71.372 1516 315 85 1213 2684 530014 531454 1.2e-75 291
seq_21241 SWKY01000223.1 71.01 1366 332 56 1501 2831 530037 531373 3.35e-71 276
seq_21241 SWKY01000223.1 71.371 1240 293 54 1052 2260 530231 531439 3.35e-71 276
seq_21241 SWKY01000223.1 70.298 1680 379 98 1189 2820 529779 531386 7.36e-58 231
seq_21241 SWKY01000223.1 71.968 874 200 28 1184 2025 530513 531373 7.41e-53 215
seq_21241 SWKY01000223.1 79.801 302 30 11 87 387 704240 704511 3.47e-46 193
seq_21241 SWKY01000223.1 71.989 714 154 40 2131 2825 530166 530852 5.85e-39 169
seq_21241 SWKY01000223.1 79.412 272 29 10 116 387 746196 745952 2.1e-38 167
seq_21241 SWKY01000223.1 71.445 886 158 60 2102 2940 530063 530900 2.74e-32 147
seq_21241 SWKY01000223.1 89.565 115 11 1 116 229 599841 599727 9.86e-32 145
seq_21241 SWKY01000223.1 79.245 106 22 0 515 620 744520 744415 1.31e-10 75
seq_21241 SWKY01000102.1 75.416 1143 233 35 1116 2229 1203097 1201974 1.4e-144 520
seq_21241 SWKY01000102.1 76.127 1043 203 32 1221 2234 1203042 1202017 6.52e-143 514
seq_21241 SWKY01000102.1 75.043 1166 241 42 1577 2723 1203108 1201974 3.93e-140 505
seq_21241 SWKY01000102.1 74.582 1255 256 53 1215 2445 1203189 1201974 1.83e-138 499
seq_21241 SWKY01000102.1 74.355 1279 263 52 1367 2622 1203252 1202016 8.5e-137 494
seq_21241 SWKY01000102.1 73.73 1378 300 45 1124 2472 1203339 1201995 3.06e-136 492
seq_21241 SWKY01000102.1 73.726 1374 296 48 1136 2485 1203291 1201959 1.42e-134 486
seq_21241 SWKY01000102.1 73.89 1329 288 47 1223 2518 1203276 1201974 1.42e-134 486
seq_21241 SWKY01000102.1 75.068 1099 237 35 1539 2619 1203074 1201995 1.42e-134 486
seq_21241 SWKY01000102.1 75.044 1126 227 39 1188 2293 1203097 1202006 1.84e-133 483
seq_21241 SWKY01000102.1 74.599 1122 239 37 1657 2762 1203097 1202006 8.62e-127 460
seq_21241 SWKY01000102.1 73.568 1309 289 44 1134 2421 1203246 1201974 1.11e-125 457
seq_21241 SWKY01000102.1 74.419 1161 246 37 928 2069 1203142 1202014 4.01e-125 455
seq_21241 SWKY01000102.1 73.474 1327 288 49 1676 2975 1203316 1202027 5.19e-124 451
seq_21241 SWKY01000102.1 75 1008 216 24 1029 2024 1202969 1201986 1.88e-118 433
seq_21241 SWKY01000102.1 74.046 1179 231 48 1658 2805 1203145 1202011 4.07e-115 422
seq_21241 SWKY01000102.1 74.434 1060 219 30 998 2025 1203048 1202009 3.17e-111 409
seq_21241 SWKY01000102.1 76.383 741 148 19 1080 1812 1202727 1202006 1.16e-100 374
seq_21241 SWKY01000102.1 70.838 1790 420 74 455 2181 1868164 1866414 4.21e-90 339
seq_21241 SWKY01000102.1 73.131 923 195 42 1884 2779 1203276 1202380 4.3e-75 289
seq_21241 SWKY01000102.1 71.993 1089 240 47 1892 2942 1203316 1202255 5.61e-69 268
seq_21241 SWKY01000102.1 72.697 912 191 44 2085 2962 1203316 1202429 4.37e-65 255
seq_21241 SWKY01000102.1 72.382 869 201 30 398 1253 303860 304702 7.3e-63 248
seq_21241 SWKY01000102.1 84.191 272 24 6 116 387 1162993 1163245 7.3e-63 248
seq_21241 SWKY01000102.1 72.306 798 158 43 1555 2309 172226 173003 7.46e-48 198
seq_21241 SWKY01000102.1 90 60 6 0 243 302 1809081 1809140 2.82e-12 80.5
seq_21241 SWKY01000122.1 72.243 1895 416 87 894 2719 868776 870629 8.5e-137 494
seq_21241 SWKY01000122.1 72.795 1610 362 59 1145 2728 868835 870394 1.42e-134 486
seq_21241 SWKY01000122.1 71.51 2113 455 111 768 2792 868602 870655 4.04e-120 438
seq_21241 SWKY01000122.1 71.514 1664 384 74 890 2503 869256 870879 1.49e-99 370
seq_21241 SWKY01000122.1 70.667 1950 467 81 828 2731 270772 268882 9.06e-92 344
seq_21241 SWKY01000122.1 71.222 1588 364 79 913 2454 869339 870879 1.18e-85 324
seq_21241 SWKY01000122.1 73.666 862 174 42 1876 2720 864429 865254 3.33e-76 292
seq_21241 SWKY01000122.1 72.28 1158 245 57 930 2042 869488 870614 1.2e-75 291
seq_21241 SWKY01000122.1 71.832 1168 270 47 1037 2175 869489 870626 4.3e-75 289
seq_21241 SWKY01000122.1 73.398 827 177 40 1478 2284 864449 865252 9.32e-72 278
seq_21241 SWKY01000122.1 73.38 849 175 35 1852 2672 864429 865254 3.35e-71 276
seq_21241 SWKY01000122.1 72.305 1141 228 61 913 2008 869532 870629 3.35e-71 276
seq_21241 SWKY01000122.1 71.75 1200 258 64 1656 2821 552361 553513 1.56e-69 270
seq_21241 SWKY01000122.1 73.325 821 167 47 1478 2273 694891 694098 7.25e-68 265
seq_21241 SWKY01000122.1 71.383 1251 278 59 1008 2225 869675 870878 2.61e-67 263
seq_21241 SWKY01000122.1 70.83 1337 326 53 902 2209 270187 268886 1.21e-65 257
seq_21241 SWKY01000122.1 72.909 849 180 39 1876 2708 694911 694097 4.37e-65 255
seq_21241 SWKY01000122.1 72.889 841 180 37 1908 2732 694905 694097 4.37e-65 255
seq_21241 SWKY01000122.1 72.662 834 195 28 1392 2210 864435 865250 4.37e-65 255
seq_21241 SWKY01000122.1 72.912 838 177 34 1932 2740 864435 865251 1.57e-64 254
seq_21241 SWKY01000122.1 72.004 1018 229 43 1018 2008 869890 870878 2.03e-63 250
seq_21241 SWKY01000122.1 72.932 798 168 32 1852 2623 694911 694136 1.22e-60 241
seq_21241 SWKY01000122.1 72.889 841 164 47 1956 2766 864435 865241 1.22e-60 241
seq_21241 SWKY01000122.1 71.251 1127 258 49 1121 2208 269939 268840 5.69e-59 235
seq_21241 SWKY01000122.1 72.771 841 166 47 1956 2766 694905 694098 5.69e-59 235
seq_21241 SWKY01000122.1 72.068 827 195 32 1392 2201 694905 694098 1.23e-55 224
seq_21241 SWKY01000122.1 72.624 705 156 28 1929 2622 688893 688215 1.24e-50 207
seq_21241 SWKY01000122.1 73.641 607 128 24 1413 2011 269448 268866 4.46e-50 206
seq_21241 SWKY01000122.1 73.838 581 124 27 1075 1645 269448 268886 4.46e-50 206
seq_21241 SWKY01000122.1 71.13 956 229 40 1461 2389 688893 687958 2.07e-48 200
seq_21241 SWKY01000122.1 71.648 977 201 52 1032 1984 869954 870878 2.07e-48 200
seq_21241 SWKY01000122.1 73.376 631 125 33 1364 1970 269448 268837 9.65e-47 195
seq_21241 SWKY01000122.1 72.581 744 149 43 2101 2823 694905 694196 3.47e-46 193
seq_21241 SWKY01000122.1 72.969 640 137 28 1406 2036 269478 268866 1.25e-45 191
seq_21241 SWKY01000122.1 71.329 865 200 33 1882 2731 688892 688061 4.49e-45 189
seq_21241 SWKY01000122.1 72.183 701 158 32 1905 2588 688893 688213 4.49e-45 189
seq_21241 SWKY01000122.1 72.439 693 153 30 1092 1765 870038 870711 1.62e-44 187
seq_21241 SWKY01000122.1 70.886 948 228 41 1665 2592 688893 687974 5.81e-44 185
seq_21241 SWKY01000122.1 72.343 734 154 39 2101 2817 864435 865136 5.81e-44 185
seq_21241 SWKY01000122.1 72.462 719 142 37 2077 2756 694905 694204 2.09e-43 183
seq_21241 SWKY01000122.1 71.113 952 208 52 1858 2767 688892 687966 2.7e-42 180
seq_21241 SWKY01000122.1 70.792 1010 223 53 1389 2371 688893 687929 1.26e-40 174
seq_21241 SWKY01000122.1 72.982 607 117 35 2149 2739 694905 694330 5.85e-39 169
seq_21241 SWKY01000122.1 72.879 601 121 32 2149 2736 864435 865006 5.85e-39 169
seq_21241 SWKY01000122.1 72.32 625 141 30 1389 1994 269448 268837 2.1e-38 167
seq_21241 SWKY01000122.1 72.071 734 144 37 2077 2769 864435 865148 2.1e-38 167
seq_21241 SWKY01000122.1 72.1 638 151 24 935 1565 870012 870629 2.1e-38 167
seq_21241 SWKY01000122.1 71.409 738 179 28 1316 2037 688893 688172 7.57e-38 165
seq_21241 SWKY01000122.1 70.703 925 210 51 1656 2547 688854 687958 3.52e-36 159
seq_21241 SWKY01000122.1 72.295 610 132 27 872 1471 269448 268866 4.55e-35 156
seq_21241 SWKY01000122.1 70.45 978 221 48 1582 2534 688893 687959 5.89e-34 152
seq_21241 SWKY01000122.1 71.26 762 173 35 902 1641 870109 870846 5.89e-34 152
seq_21241 SWKY01000122.1 69.767 1161 285 50 510 1643 869669 870790 2.12e-33 150
seq_21241 SWKY01000122.1 72.212 547 126 17 1032 1575 269360 268837 9.86e-32 145
seq_21241 SWKY01000122.1 71.831 639 139 31 2106 2731 688885 688275 9.86e-32 145
seq_21241 SWKY01000122.1 72.168 618 125 35 2146 2735 688893 688295 9.86e-32 145
seq_21241 SWKY01000122.1 71.97 528 123 22 2082 2598 688885 688372 5.93e-29 135
seq_21241 SWKY01000122.1 76.389 216 46 5 2576 2787 688935 688721 1e-21 111
seq_21241 SWKY01000122.1 80.833 120 20 3 2664 2781 688893 688775 1.3e-15 91.6
seq_21241 SWKY01000122.1 77.326 172 28 10 2637 2800 694887 694719 1.3e-15 91.6
seq_21241 SWKY01000122.1 77.326 172 28 10 2637 2800 864453 864621 1.3e-15 91.6
seq_21241 SWKY01000122.1 76.774 155 29 7 2667 2815 694905 694752 2.82e-12 80.5
seq_21241 SWKY01000122.1 77.181 149 27 7 2667 2809 864435 864582 2.82e-12 80.5
seq_21241 SWKY01000122.1 85.294 68 9 1 2873 2939 688869 688802 6.1e-09 69.4
seq_21241 SWKY01000222.1 72.571 1688 364 86 1146 2789 1022759 1021127 5.15e-129 468
seq_21241 SWKY01000222.1 72.154 1792 371 89 1070 2823 1023129 1021428 6.76e-118 431
seq_21241 SWKY01000222.1 71.706 1700 398 68 1075 2729 1022982 1021321 1.14e-110 407
seq_21241 SWKY01000222.1 71.682 1688 347 97 1293 2925 1023265 1021654 5.41e-94 351
seq_21241 SWKY01000222.1 71.318 1684 360 96 1221 2832 1023265 1021633 9.12e-87 327
seq_21241 SWKY01000222.1 71.183 1395 297 80 1397 2733 1023283 1021936 9.38e-67 261
seq_21241 SWKY01000222.1 70.21 1759 414 85 1032 2731 1020488 1018781 1.57e-64 254
seq_21241 SWKY01000222.1 69.897 1651 383 86 1032 2622 1020391 1018795 2.07e-48 200
seq_21241 SWKY01000222.1 69.568 1643 419 71 960 2564 1020380 1018781 7.46e-48 198
seq_21241 SWKY01000222.1 70.513 936 220 46 1621 2534 1020467 1019566 1.27e-35 158
seq_21241 SWKY01000222.1 70.62 936 205 45 1934 2860 1023274 1022400 2.12e-33 150
seq_21241 SWKY01000222.1 69.273 1445 356 67 1394 2783 1020488 1019077 1.65e-29 137
seq_21241 SWKY01000222.1 69.134 1432 368 55 1407 2814 1020402 1019021 2.13e-28 134
seq_21241 SWKY01000222.1 71.743 499 122 16 2238 2727 1020376 1019888 4.62e-25 122
seq_21241 SWKY01000222.1 71.839 522 112 25 1520 2016 1020399 1019888 2.15e-23 117
seq_21241 SWKY01000376.1 76.227 917 181 36 879 1777 508515 507618 5.19e-124 451
seq_21241 SWKY01000376.1 73.788 1114 235 53 1119 2205 283779 284862 2.47e-107 396
seq_21241 SWKY01000376.1 85.981 214 25 5 171 382 184545 184755 9.52e-57 228
seq_21241 SWKY01000376.1 79.323 266 30 9 121 385 486845 486604 7.57e-38 165
seq_21241 SWKY01000301.1 72.802 1456 341 51 1114 2547 709700 708278 5.19e-124 451
seq_21241 SWKY01000176.1 72.047 1871 392 104 973 2789 806925 808718 2.41e-122 446
seq_21241 SWKY01000176.1 71.953 1772 408 80 883 2622 806991 808705 2.41e-122 446
seq_21241 SWKY01000176.1 72.85 1477 317 75 1117 2564 807322 808743 5.22e-119 435
seq_21241 SWKY01000176.1 72.543 1577 327 89 1080 2611 807203 808718 3.14e-116 425
seq_21241 SWKY01000176.1 71.701 1834 408 92 1031 2826 806959 808719 1.89e-113 416
seq_21241 SWKY01000176.1 72.173 1592 357 77 1129 2684 807203 808744 1.89e-113 416
seq_21241 SWKY01000176.1 71.782 1857 391 102 951 2739 806336 808127 3.17e-111 409
seq_21241 SWKY01000176.1 71.58 1893 412 92 968 2813 806434 808247 4.1e-110 405
seq_21241 SWKY01000176.1 71.384 1915 421 109 884 2740 806872 808717 3.19e-106 392
seq_21241 SWKY01000176.1 71.308 1889 431 87 1114 2959 806341 808161 1.15e-105 390
seq_21241 SWKY01000176.1 71.751 1593 364 80 1024 2587 807183 808718 8.93e-102 377
